latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
1682686800,49.9,93,3,0.000,0.000,0.000,0.000,0.000,13,79199.477,2.2,3.8,270,270,NaN
1682690400,51.5,90,3,0.000,0.000,0.000,0.000,0.000,18,79199.477,2.2,3.6,264,266,NaN
1682694000,54.5,82,3,0.000,0.000,0.000,0.000,0.000,26,79199.477,2.7,3.6,261,266,NaN
1682697600,57.7,73,2,0.000,0.000,0.000,0.000,0.000,32,79199.477,3.6,4.3,263,270,NaN
1682701200,61.5,62,1,0.000,0.000,0.000,0.000,0.000,39,79199.477,4.7,5.4,265,272,NaN
1682704800,65.4,51,0,0.000,0.000,0.000,0.000,0.000,51,79199.477,6.3,7.0,268,276,NaN
1682708400,66.8,47,1,0.000,0.000,0.000,0.000,0.000,65,79199.477,7.2,8.6,272,277,NaN
1682712000,67.2,46,2,0.000,0.000,0.000,0.000,0.000,81,79199.477,7.9,10.2,275,280,NaN
1682715600,66.9,47,3,0.000,0.000,0.000,0.000,0.000,97,79199.477,8.6,12.1,277,281,NaN
1682719200,66.0,48,3,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.8,12.7,279,280,NaN
1682722800,64.4,50,3,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.6,13.2,279,280,NaN
1682726400,61.7,55,3,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.7,12.4,278,278,NaN
1682730000,58.8,62,2,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.1,10.6,274,276,NaN
1682733600,55.4,72,1,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.0,8.1,267,272,NaN
1682737200,51.8,82,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.2,5.4,233,261,NaN
1682740800,50.7,84,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.3,4.8,209,248,NaN
1682744400,50.3,84,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.8,4.7,198,239,NaN
1682748000,50.1,84,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.3,4.9,196,227,NaN
1682751600,49.7,85,0,0.000,0.000,0.000,0.000,0.000,88,79199.477,3.2,4.8,192,221,NaN
1682755200,49.3,86,0,0.000,0.000,0.000,0.000,0.000,71,79199.477,3.2,4.6,192,219,NaN
1682758800,48.9,87,0,0.000,0.000,0.000,0.000,0.000,55,79199.477,3.2,4.3,188,215,NaN
1682762400,48.5,88,0,0.000,0.000,0.000,0.000,0.000,56,79199.477,3.4,4.4,180,210,NaN
1682766000,48.2,89,0,0.000,0.000,0.000,0.000,0.000,63,79199.477,3.8,4.4,173,204,NaN
1682769600,48.7,88,0,0.000,0.000,0.000,0.000,0.000,66,79199.477,4.1,4.5,171,200,NaN
1682773200,50.0,85,0,0.000,0.000,0.000,0.000,0.000,55,79199.477,4.1,4.2,171,198,NaN
1682776800,51.9,79,0,0.000,0.000,0.000,0.000,0.000,37,79199.477,4.1,4.0,174,199,NaN
1682780400,55.4,71,0,0.000,0.000,0.000,0.000,0.000,17,79199.477,3.6,3.5,184,207,NaN
1682784000,59.0,63,0,0.000,0.000,0.000,0.000,0.000,11,79199.477,3.3,3.5,200,225,NaN
1682787600,63.4,54,0,0.000,0.000,0.000,0.000,0.000,8,79199.477,3.5,3.8,225,249,NaN
1682791200,67.8,45,0,0.000,0.000,0.000,0.000,0.000,6,79199.477,4.6,5.4,247,265,NaN
1682794800,69.1,43,0,0.000,0.000,0.000,0.000,0.000,4,79199.477,5.6,7.2,254,270,NaN
1682798400,69.4,43,0,0.000,0.000,0.000,0.000,0.000,3,79199.477,6.6,9.2,258,270,NaN
1682802000,69.0,44,0,0.000,0.000,0.000,0.000,0.000,3,79199.477,7.5,11.2,260,271,NaN
1682805600,68.9,44,0,0.000,0.000,0.000,0.000,0.000,2,79199.477,7.9,12.1,262,272,NaN
1682809200,68.3,44,0,0.000,0.000,0.000,0.000,0.000,0,79199.477,7.9,12.8,262,273,NaN
1682812800,66.3,48,0,0.000,0.000,0.000,0.000,0.000,5,79199.477,7.5,12.5,261,273,NaN
1682816400,62.9,56,0,0.000,0.000,0.000,0.000,0.000,17,79199.477,6.2,11.2,257,271,NaN
1682820000,58.3,68,0,0.000,0.000,0.000,0.000,0.000,34,79199.477,4.7,9.4,251,269,NaN
1682823600,53.4,81,0,0.000,0.000,0.000,0.000,0.000,56,79199.477,3.2,7.0,231,261,NaN
1682827200,51.8,86,0,0.000,0.000,0.000,0.000,0.000,69,79199.477,2.9,6.1,219,253,NaN
1682830800,51.2,89,0,0.000,0.000,0.000,0.000,0.000,81,79199.477,3.1,5.3,210,242,NaN
1682834400,50.9,92,0,0.000,0.000,0.000,0.000,0.000,90,79199.477,3.4,5.1,203,229,NaN
1682838000,50.6,93,0,0.000,0.000,0.000,0.000,0.000,87,79199.477,3.5,4.9,198,219,NaN
1682841600,50.6,92,0,0.000,0.000,0.000,0.000,0.000,78,79199.477,3.7,4.8,194,214,NaN
1682845200,50.5,92,0,0.000,0.000,0.000,0.000,0.000,72,79199.477,3.9,4.9,190,210,NaN
1682848800,50.1,93,0,0.000,0.000,0.000,0.000,0.000,78,79199.477,3.7,5.1,194,218,NaN
1682852400,49.7,95,0,0.000,0.000,0.000,0.000,0.000,89,79199.477,3.3,5.4,200,228,NaN
1682856000,49.8,95,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.3,5.8,208,238,NaN
1682859600,50.7,93,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.5,5.8,207,234,NaN
1682863200,52.1,89,0,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.8,5.5,201,227,NaN
1682866800,54.6,82,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.1,5.4,202,225,NaN
1682870400,57.3,75,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.3,5.5,215,235,NaN
1682874000,60.6,67,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.8,5.9,233,250,NaN
1682877600,64.0,58,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.0,7.9,248,265,NaN
1682881200,65.1,55,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.2,10.3,256,271,NaN
1682884800,65.4,53,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.6,13.0,263,274,NaN
1682888400,65.3,53,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,9.9,15.7,266,276,NaN
1682892000,64.7,54,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,10.1,16.0,267,276,NaN
1682895600,63.7,56,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,9.6,15.5,269,277,NaN
1682899200,61.8,62,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.7,14.4,269,277,NaN
1682902800,59.5,71,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.8,13.7,268,277,NaN
1682906400,56.6,82,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.5,12.8,266,275,NaN
1682910000,53.7,93,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.6,12.1,265,274,NaN
1682913600,53.1,94,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.0,12.6,268,276,NaN
1682917200,53.3,90,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.2,13.3,270,278,NaN
1682920800,53.2,87,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.8,14.1,272,280,NaN
1682924400,52.2,88,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,7.2,13.6,272,280,NaN
1682928000,50.9,90,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.0,12.5,270,279,NaN
1682931600,49.4,92,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.7,11.6,270,280,NaN
1682935200,48.6,93,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.5,11.7,276,283,NaN
1682938800,48.0,93,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.8,12.4,281,287,NaN
1682942400,47.8,91,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.4,12.9,287,290,NaN
1682946000,48.4,87,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.4,12.5,287,291,NaN
1682949600,49.6,82,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.4,12.0,287,291,NaN
1682953200,51.4,74,NaN,0.000,0.000,0.000,0.000,0.000,99,79199.477,5.9,11.7,281,288,NaN
1682956800,53.0,67,NaN,0.000,0.000,0.000,0.000,0.000,99,79199.477,7.6,12.9,275,283,NaN
1682960400,54.8,60,NaN,0.000,0.000,0.000,0.000,0.000,98,79199.477,9.8,14.7,270,279,NaN
1682964000,56.8,53,NaN,0.000,0.000,0.000,0.000,0.000,95,79199.477,12.5,17.1,267,275,NaN
1682967600,57.8,51,NaN,0.000,0.000,0.000,0.000,0.000,90,79199.477,13.5,17.9,266,273,NaN
1682971200,58.6,51,NaN,0.000,0.000,0.000,0.000,0.000,83,79199.477,14.1,18.4,265,272,NaN
1682974800,59.0,53,NaN,0.000,0.000,0.000,0.000,0.000,69,79199.477,14.4,18.8,266,271,NaN
1682978400,58.7,55,NaN,0.000,0.000,0.000,0.000,0.000,50,79199.477,14.4,19.0,266,270,NaN
1682982000,57.9,57,NaN,0.000,0.000,0.000,0.000,0.000,26,79199.477,14.1,19.0,265,269,NaN
1682985600,56.4,62,NaN,0.000,0.000,0.000,0.000,0.000,2,79199.477,13.5,18.4,265,267,NaN
1682989200,54.9,67,NaN,0.000,0.000,0.000,0.000,0.000,0,79199.477,12.4,17.5,265,265,NaN
1682992800,52.9,73,NaN,0.000,0.000,0.000,0.000,0.000,0,79199.477,11.0,16.5,264,262,NaN
1682996400,50.7,81,NaN,0.000,0.000,0.000,0.000,0.000,0,79199.477,8.8,14.2,263,258,NaN
1683000000,49.5,85,NaN,0.000,0.000,0.000,0.000,0.000,0,79199.477,6.4,11.2,260,254,NaN
1683003600,48.5,88,NaN,0.000,0.000,0.000,0.000,0.000,0,79199.477,3.8,7.3,249,247,NaN
1683007200,47.4,92,NaN,0.000,0.000,0.000,0.000,0.000,0,79199.477,1.7,3.8,203,220,NaN
1683010800,46.8,94,NaN,0.000,0.000,0.000,0.000,0.000,8,79199.477,2.3,3.3,169,196,NaN
1683014400,46.4,95,NaN,0.000,0.000,0.000,0.000,0.000,20,79199.477,3.3,3.6,160,184,NaN
1683018000,46.0,96,NaN,0.000,0.000,0.000,0.000,0.000,36,79199.477,4.1,3.9,158,170,NaN
1683021600,45.7,96,NaN,0.000,0.000,0.000,0.000,0.000,46,79199.477,4.1,4.1,151,158,NaN
1683025200,45.5,97,NaN,0.000,0.000,0.000,0.000,0.000,55,79199.477,4.0,4.0,142,146,NaN
1683028800,45.8,95,NaN,0.000,0.000,0.000,0.000,0.000,67,79199.477,4.0,4.4,133,135,NaN
1683032400,46.5,92,NaN,0.000,0.000,0.000,0.000,0.000,78,79199.477,4.0,4.8,133,131,NaN
1683036000,47.5,88,NaN,0.000,0.000,0.000,0.000,0.000,89,79199.477,4.0,5.1,133,131,NaN
1683039600,50.0,81,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.5,4.6,140,133,NaN
1683043200,53.4,72,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.7,3.5,156,135,NaN
1683046800,57.7,62,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.0,1.9,186,135,NaN
1683050400,61.8,52,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.8,1.1,241,259,NaN
1683054000,62.5,51,NaN,0.000,0.000,0.000,0.000,0.000,99,79199.477,5.0,4.3,262,273,NaN
1683057600,61.7,52,NaN,0.000,0.000,0.000,0.000,0.000,99,79199.477,7.6,8.1,270,275,NaN
1683061200,60.6,55,NaN,0.000,0.000,0.000,0.000,0.000,98,79199.477,10.5,12.3,274,273,NaN
1683064800,60.0,55,NaN,0.000,0.000,0.000,0.000,0.000,98,79199.477,11.6,14.1,272,269,NaN
1683068400,59.5,56,NaN,0.000,0.000,0.000,0.000,0.000,99,79199.477,12.1,15.0,270,265,NaN
1683072000,58.2,58,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,11.6,15.1,269,262,NaN
1683075600,56.6,63,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,10.1,13.9,274,268,NaN
1683079200,54.6,69,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.1,12.1,286,281,NaN
1683082800,52.5,77,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.8,10.0,306,297,NaN
1683086400,51.7,81,NaN,0.008,0.012,0.000,0.000,0.000,100,79199.477,4.0,7.9,313,302,NaN
1683090000,51.2,85,NaN,0.008,0.012,0.000,0.000,0.000,100,79199.477,1.7,5.1,320,304,NaN
1683093600,50.9,88,NaN,0.008,0.012,0.000,0.000,0.000,100,79199.477,0.9,1.8,135,284,NaN
1683097200,50.6,89,NaN,0.000,0.000,0.000,0.000,0.000,100,80118.109,2.5,2.0,153,207,NaN
1683100800,50.5,89,NaN,0.000,0.000,0.000,0.000,0.000,100,81299.211,4.2,4.3,162,186,NaN
1683104400,50.3,89,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.8,6.9,167,178,NaN
1683108000,50.1,91,NaN,0.008,0.008,0.000,0.000,0.000,100,70800.523,6.3,8.2,163,171,NaN
1683111600,50.0,93,NaN,0.008,0.008,0.000,0.000,0.000,100,58989.500,6.5,8.8,158,164,NaN
1683115200,50.0,94,NaN,0.008,0.008,0.000,0.000,0.000,100,50131.234,6.5,9.1,153,158,NaN
1683118800,50.3,93,NaN,0.012,0.018,0.000,0.000,0.000,100,55511.812,6.3,8.4,153,158,NaN
1683122400,50.9,91,NaN,0.012,0.018,0.000,0.000,0.000,100,66863.516,5.9,6.9,155,161,NaN
1683126000,51.8,88,NaN,0.012,0.018,0.000,0.000,0.000,100,79199.477,5.0,5.1,159,165,NaN
1683129600,51.9,88,NaN,0.039,0.059,0.000,0.000,0.000,100,81364.828,4.2,4.2,162,164,NaN
1683133200,52.0,87,NaN,0.039,0.059,0.000,0.000,0.000,100,80577.430,3.5,3.5,165,162,NaN
1683136800,53.2,84,NaN,0.039,0.059,0.000,0.000,0.000,100,79199.477,2.3,2.0,191,174,NaN
1683140400,55.8,76,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.6,2.1,250,257,NaN
1683144000,59.3,64,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.2,5.3,275,282,NaN
1683147600,62.7,53,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,8.0,9.1,283,286,NaN
1683151200,63.2,51,NaN,0.000,0.000,0.000,0.000,0.000,92,79199.477,9.1,10.4,281,280,NaN
1683154800,62.6,52,NaN,0.000,0.000,0.000,0.000,0.000,81,79199.477,9.5,11.6,278,272,NaN
1683158400,60.8,56,NaN,0.000,0.000,0.000,0.000,0.000,72,79199.477,9.2,11.9,276,267,NaN
1683162000,58.7,62,NaN,0.000,0.000,0.000,0.000,0.000,77,79199.477,7.7,10.5,280,269,NaN
1683165600,55.9,71,NaN,0.000,0.000,0.000,0.000,0.000,88,79199.477,5.8,8.1,293,278,NaN
1683169200,53.0,80,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.3,6.0,313,292,NaN
1683172800,52.1,84,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.0,6.1,313,294,NaN
1683176400,51.8,86,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.1,6.7,299,290,NaN
1683180000,51.6,88,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.2,6.9,288,283,NaN
1683183600,51.3,89,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.0,6.1,286,278,NaN
1683187200,51.1,89,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.2,4.9,282,273,NaN
1683190800,50.9,90,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,2.5,3.7,275,253,NaN
1683194400,50.5,91,NaN,0.000,0.000,0.000,0.000,0.000,100,80249.344,2.1,4.0,257,236,NaN
1683198000,50.1,93,NaN,0.000,0.000,0.000,0.000,0.000,99,81561.680,2.2,4.9,233,227,NaN
1683201600,50.0,94,NaN,0.000,0.000,0.000,0.000,0.000,99,79199.477,2.8,5.8,209,216,NaN
1683205200,50.4,93,NaN,0.008,0.004,0.004,0.000,0.000,99,69750.656,3.2,5.8,192,203,NaN
1683208800,51.0,91,NaN,0.008,0.004,0.004,0.000,0.000,100,56430.445,3.8,6.1,177,186,NaN
1683212400,51.6,89,NaN,0.008,0.004,0.004,0.000,0.000,100,46456.691,4.0,5.9,180,187,NaN
1683216000,51.2,89,NaN,0.020,0.016,0.004,0.000,0.000,100,52493.438,3.7,5.7,218,222,NaN
1683219600,50.5,91,NaN,0.020,0.016,0.004,0.000,0.000,100,65288.715,5.8,8.9,257,260,NaN
1683223200,49.8,91,NaN,0.020,0.016,0.004,0.000,0.000,100,79199.477,8.9,13.9,270,272,NaN
1683226800,49.8,90,NaN,0.020,0.030,0.000,0.000,0.000,100,81627.297,9.6,14.8,267,269,NaN
1683230400,50.0,88,NaN,0.020,0.030,0.000,0.000,0.000,100,80774.281,9.7,14.4,261,263,NaN
1683234000,50.7,84,NaN,0.020,0.030,0.000,0.000,0.000,100,79199.477,9.8,14.3,254,256,NaN
1683237600,51.7,79,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,10.4,14.7,256,257,NaN
1683241200,52.8,72,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,10.9,15.2,259,260,NaN
1683244800,53.7,66,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,11.3,15.6,263,263,NaN
1683248400,53.1,67,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,10.8,15.4,263,262,NaN
1683252000,51.8,71,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,10.2,15.0,260,261,NaN
1683255600,50.3,75,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,9.2,14.4,256,257,NaN
1683259200,49.9,76,NaN,0.004,0.000,0.004,0.000,0.000,100,79199.477,8.8,14.3,254,256,NaN
1683262800,49.7,75,NaN,0.004,0.000,0.004,0.000,0.000,100,79199.477,8.5,14.0,252,254,NaN
1683266400,49.4,75,NaN,0.004,0.000,0.004,0.000,0.000,100,79199.477,7.9,13.4,248,252,NaN
1683270000,49.1,76,NaN,0.004,0.000,0.004,0.000,0.000,100,79199.477,7.3,12.6,247,250,NaN
1683273600,49.0,77,NaN,0.004,0.000,0.004,0.000,0.000,100,79199.477,6.8,11.4,243,247,NaN
1683277200,48.7,78,NaN,0.004,0.000,0.004,0.000,0.000,100,79199.477,5.9,10.2,241,244,NaN
1683280800,48.5,78,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.4,9.5,240,243,NaN
1683284400,48.3,78,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,5.0,8.9,243,245,NaN
1683288000,48.3,78,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.6,8.0,247,247,NaN
1683291600,48.6,78,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.1,7.2,248,248,NaN
1683295200,49.0,79,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.5,6.3,243,247,NaN
1683298800,50.1,76,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,3.5,5.9,243,250,NaN
1683302400,51.8,69,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,4.5,6.7,250,256,NaN
1683306000,54.1,59,NaN,0.000,0.000,0.000,0.000,0.000,100,79199.477,6.2,7.9,255,262,NaN
1683309600,56.6,48,NaN,0.000,0.000,0.000,0.000,0.000,96,79199.477,8.6,10.3,261,268,NaN
1683313200,57.6,45,NaN,0.000,0.000,0.000,0.000,0.000,76,79199.477,10.4,12.5,264,270,NaN
1683316800,58.2,46,NaN,0.000,0.000,0.000,0.000,0.000,47,79199.477,11.9,15.2,267,272,NaN
1683320400,58.4,47,NaN,0.000,0.000,0.000,0.000,0.000,22,79199.477,13.4,17.7,269,274,NaN
1683324000,58.1,48,NaN,0.000,0.000,0.000,0.000,0.000,25,79199.477,13.6,18.2,270,275,NaN
1683327600,57.5,49,NaN,0.000,0.000,0.000,0.000,0.000,39,79199.477,13.4,18.0,271,276,NaN
1683331200,55.9,53,NaN,0.000,0.000,0.000,0.000,0.000,57,79199.477,12.3,16.9,272,277,NaN
1683334800,53.8,58,NaN,0.000,0.000,0.000,0.000,0.000,66,79199.477,10.5,15.1,274,278,NaN
1683338400,51.2,64,NaN,0.000,0.000,0.000,0.000,0.000,73,79199.477,7.9,12.5,275,279,NaN
1683342000,48.3,71,NaN,0.000,0.000,0.000,0.000,0.000,73,79199.477,5.2,9.8,280,282,NaN
1683345600,47.2,75,NaN,0.000,0.000,0.000,0.000,0.000,59,79199.477,4.3,9.0,282,283,NaN
1683349200,46.4,78,NaN,0.000,0.000,0.000,0.000,0.000,38,79199.477,4.2,8.5,286,284,NaN
1683352800,45.6,82,NaN,0.000,0.000,0.000,0.000,0.000,14,79199.477,3.7,8.0,284,283,NaN

time,temperature_2m_max (°F),temperature_2m_min (°F),sunrise (unixtime),sunset (unixtime),precipitation_sum (inch),rain_sum (inch),showers_sum (inch),snowfall_sum (inch),precipitation_hours (h)
1681974000,67.5,42.7,1681997127,1682045429,0.000,0.000,0.000,0.000,0.0
1682060400,74.9,46.8,1682083449,1682131884,0.000,0.000,0.000,0.000,0.0
1682146800,72.1,50.2,1682169771,1682218339,0.000,0.000,0.000,0.000,0.0
1682233200,65.4,48.3,1682256092,1682304795,0.000,0.000,0.000,0.000,0.0
1682319600,65.3,45.8,1682342414,1682391251,0.000,0.000,0.000,0.000,0.0
1682406000,70.5,45.8,1682428735,1682477707,0.000,0.000,0.000,0.000,0.0
1682492400,70.3,46.6,1682515062,1682564162,0.000,0.000,0.000,0.000,0.0
1682578800,73.4,48.6,1682601389,1682650617,0.000,0.000,0.000,0.000,0.0
1682665200,67.2,48.8,1682687715,1682737073,0.000,0.000,0.000,0.000,0.0
1682751600,69.4,48.2,1682774041,1682823528,0.000,0.000,0.000,0.000,0.0
1682838000,65.4,49.7,1682860368,1682909984,0.000,0.000,0.000,0.000,0.0
1682924400,59.0,47.4,1682946700,1682996439,0.000,0.000,0.000,0.000,0.0
1683010800,62.5,45.5,1683033033,1683082894,0.024,0.036,0.000,0.000,3.0
1683097200,63.2,50.0,1683119365,1683169349,0.177,0.255,0.000,0.000,9.0
1683183600,53.7,49.4,1683205697,1683255804,0.156,0.150,0.036,0.000,12.0
1683270000,58.4,45.6,1683292030,1683342259,0.012,0.000,0.012,0.000,3.0
